date,DEPARTAMENTO,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M
2024-09-29,HUILA,2.3771428571428572,,16.955714285714286,22.43,12.937142857142858,79.66857142857143,11.744285714285713,0.5642857142857143,0.5557142857142857,17.41857142857143,1.1400000000000001
2024-10-06,HUILA,3.3442857142857143,,16.97714285714286,22.782857142857143,12.978571428571428,80.83142857142857,11.974285714285713,0.5842857142857143,0.5714285714285714,16.95,1.0557142857142856
2024-10-13,HUILA,6.998571428571429,,16.521428571428572,21.729999999999997,12.89,82.26428571428572,11.942857142857141,0.65,0.6142857142857142,15.664285714285715,1.2642857142857145
2024-10-20,HUILA,1.0971428571428572,,16.914285714285715,22.737142857142857,12.65857142857143,79.47285714285714,11.831428571428571,0.6,0.5871428571428571,19.634285714285713,1.2228571428571429
2024-10-27,HUILA,2.084285714285714,,17.34857142857143,22.852857142857143,13.217142857142857,82.07142857142857,12.540000000000001,0.59,0.5785714285714285,16.215714285714288,1.2971428571428572
2024-11-03,HUILA,2.1485714285714286,,16.93857142857143,22.337142857142858,13.224285714285713,82.13,12.272857142857143,0.5928571428571427,0.5785714285714285,14.192857142857141,1.2442857142857142
2024-11-10,HUILA,1.3457142857142856,,17.185714285714287,22.625714285714285,13.692857142857141,82.96000000000001,12.622857142857143,0.5842857142857143,0.5714285714285714,15.857142857142858,0.5714285714285714
2024-11-17,HUILA,4.992857142857143,,16.662857142857142,21.41714285714286,13.597142857142858,83.62285714285714,12.362857142857143,0.6,0.5757142857142856,13.835714285714285,0.7842857142857144
2024-11-24,HUILA,6.354285714285714,,16.158571428571427,20.52285714285714,13.461428571428572,86.59571428571428,12.441428571428572,0.6685714285714287,0.6242857142857143,13.04857142857143,0.8200000000000001
2024-12-01,HUILA,4.764285714285714,,15.938571428571427,20.852857142857143,11.981428571428571,85.52,12.105714285714285,0.6799999999999999,0.6357142857142858,14.127142857142857,1.342857142857143
2024-12-08,HUILA,8.731428571428571,,16.904285714285713,21.177142857142858,13.911428571428571,87.94857142857143,13.301428571428572,0.72,0.6685714285714287,14.018571428571429,0.8214285714285714
2024-12-15,HUILA,2.3214285714285716,,16.484285714285715,20.937142857142856,13.247142857142858,88.11857142857141,13.004285714285714,0.6957142857142856,0.6557142857142857,11.807142857142859,0.9942857142857143
2024-12-22,HUILA,3.6314285714285717,,16.325714285714287,20.57714285714286,13.33,88.73571428571428,12.935714285714285,0.71,0.6657142857142857,12.315714285714284,1.3757142857142857
2024-12-29,HUILA,10.092857142857143,,15.704285714285716,19.792857142857144,12.735714285714286,88.22714285714287,12.328571428571427,0.7471428571428572,0.6971428571428572,12.468571428571428,0.8528571428571429
2025-01-05,HUILA,11.414285714285715,,15.637142857142857,19.648571428571426,12.712857142857144,87.59285714285714,12.219999999999999,0.7985714285714286,0.7614285714285715,11.858571428571427,0.7857142857142857
2025-01-12,HUILA,2.032857142857143,,15.925714285714287,20.610000000000003,12.597142857142856,87.29285714285713,12.375714285714285,0.79,0.7728571428571429,15.344285714285714,0.9014285714285714
2025-01-19,HUILA,0.5071428571428571,,16.557142857142857,22.0,12.617142857142856,83.48428571428572,12.251428571428573,0.7614285714285715,0.7371428571428572,18.90285714285714,0.8528571428571429
2025-01-26,HUILA,1.6257142857142857,,15.007142857142856,20.12,11.192857142857141,85.46714285714286,11.355714285714285,0.7428571428571429,0.7085714285714285,15.325714285714286,1.3585714285714285
2025-02-02,HUILA,2.028571428571429,,15.924285714285714,20.494285714285716,12.52142857142857,88.74857142857142,12.632857142857144,0.7328571428571429,0.7014285714285714,12.51,1.5942857142857143
2025-02-09,HUILA,3.8714285714285714,,16.321428571428573,20.771428571428572,13.12142857142857,87.97142857142856,12.788571428571428,0.7314285714285714,0.6928571428571428,12.302857142857144,1.042857142857143
2025-02-16,HUILA,12.958571428571428,,15.99,19.74857142857143,13.450000000000001,89.47142857142856,12.802857142857144,0.8028571428571428,0.7628571428571428,11.692857142857141,0.6485714285714286
2025-02-23,HUILA,9.644285714285715,,15.379999999999999,18.77285714285714,12.924285714285714,90.78142857142858,12.491428571428571,0.8342857142857143,0.8171428571428571,10.582857142857142,1.0485714285714285
2025-03-02,HUILA,10.692857142857141,,15.794285714285715,19.465714285714284,12.85,90.00142857142858,12.734285714285715,0.85,0.8442857142857143,12.044285714285715,0.8828571428571429
2025-03-09,HUILA,8.665714285714285,,15.911428571428571,19.647142857142857,13.324285714285713,89.69142857142857,12.751428571428573,0.8828571428571428,0.9042857142857142,10.887142857142859,0.7357142857142858
2025-03-16,HUILA,8.182857142857143,,15.645714285714286,18.87,13.197142857142856,90.79714285714286,12.705714285714285,0.8985714285714286,0.9271428571428572,11.672857142857143,0.7442857142857143
2025-03-23,HUILA,6.217142857142856,,15.638571428571428,19.654285714285717,12.614285714285714,90.39571428571428,12.644285714285715,0.9057142857142857,0.9442857142857142,12.27,1.4442857142857142
2025-03-30,HUILA,14.057142857142859,,15.845714285714285,19.565714285714286,13.041428571428572,90.85571428571428,12.894285714285715,0.9242857142857143,0.9642857142857143,12.198571428571428,1.0171428571428571
2025-04-06,HUILA,7.911428571428571,,15.777142857142858,19.33857142857143,13.147142857142857,91.68857142857144,12.968571428571428,0.9414285714285714,0.9885714285714285,11.958571428571428,1.2314285714285715
