fecha,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,precio_interno,year_iso,week_iso
2022-04-25,11.49942857142857,,18.522,22.715142857142855,15.399142857142856,86.65685714285715,13.585714285714284,0.8625714285714287,0.8668571428571429,14.057714285714288,0.8560000000000001,2020714.285714286,2022,17
2022-05-02,5.298285714285714,,19.048857142857145,23.480285714285717,15.826285714285714,86.52228571428572,14.041714285714288,0.8617142857142858,0.8788571428571428,14.858571428571429,0.8891428571428571,2070428.571428571,2022,18
2022-05-09,5.776,,19.558,24.186285714285717,16.104571428571425,85.90285714285714,14.354571428571427,0.8482857142857142,0.8611428571428572,15.849714285714285,0.9017142857142858,2083000.0,2022,19
2022-05-16,8.884571428571428,,19.37514285714285,23.48228571428572,16.25542857142857,87.72485714285713,14.580571428571428,0.8668571428571429,0.8800000000000001,15.225142857142856,0.8139999999999998,2088142.857142857,2022,20
2022-05-23,7.691428571428571,,19.126,23.453142857142858,15.87885714285714,87.27914285714286,14.22342857142857,0.8745714285714286,0.8937142857142856,13.93285714285714,0.8459999999999999,2111285.714285714,2022,21
2022-05-30,2.9228571428571426,,18.719142857142856,22.85542857142857,15.480857142857143,86.16171428571428,13.720571428571429,0.8574285714285714,0.8782857142857143,14.70314285714286,0.9228571428571428,2107857.142857143,2022,22
2022-06-06,8.634285714285713,,18.547714285714285,22.485714285714288,15.745142857142856,88.65114285714286,13.987142857142857,0.8605714285714287,0.8734285714285714,13.345714285714283,0.7819999999999999,2123000.0,2022,23
2022-06-13,5.708285714285714,,18.466285714285718,22.19371428571429,15.591714285714286,88.55514285714285,13.887428571428572,0.8691428571428572,0.8877142857142857,13.889428571428573,0.8088571428571427,2146571.428571429,2022,24
2022-06-20,7.788285714285715,,18.40571428571429,22.53857142857143,15.16,87.78914285714286,13.720285714285714,0.8674285714285714,0.884,14.071428571428571,0.872857142857143,2144714.285714286,2022,25
2022-06-27,4.072857142857143,,18.407714285714285,22.708,15.008,86.71771428571428,13.544,0.8614285714285714,0.8800000000000001,13.859714285714285,0.933142857142857,2226857.142857143,2022,26
2022-07-04,4.674285714285714,,18.61257142857143,23.020857142857142,15.107142857142856,86.27142857142857,13.633714285714284,0.8528571428571429,0.8697142857142858,15.29,0.8939999999999999,2246285.714285714,2022,27
2022-07-11,2.3482857142857143,,19.065142857142856,23.702571428571428,15.36057142857143,84.76514285714286,13.733428571428572,0.8311428571428572,0.8425714285714285,14.912285714285712,0.9745714285714284,2316571.428571429,2022,28
2022-07-18,3.954285714285714,,19.024571428571427,23.456285714285716,15.55285714285714,85.77085714285714,13.886285714285714,0.8288571428571428,0.8334285714285714,15.595428571428574,0.8205714285714286,2195714.285714286,2022,29
2022-07-25,6.1254285714285714,,18.576,23.166857142857147,14.909428571428572,84.39542857142857,13.272857142857143,0.8208571428571428,0.8194285714285714,14.51,0.9708571428571428,2227857.142857143,2022,30
2022-08-01,10.591142857142858,,18.59314285714286,23.13828571428571,15.123714285714286,86.34942857142858,13.608,0.8508571428571429,0.8539999999999999,15.575142857142856,0.8388571428571427,2252571.428571429,2022,31
2022-08-08,6.694,,18.782,23.305142857142854,15.313999999999998,85.70257142857142,13.669999999999998,0.85,0.8585714285714285,15.042285714285716,0.8662857142857142,2199428.571428571,2022,32
2022-08-15,4.316,,18.842285714285715,23.56657142857143,15.122285714285717,84.09571428571428,13.447714285714287,0.8300000000000001,0.8394285714285713,15.913428571428572,0.9305714285714286,2234571.428571429,2022,33
2022-08-22,1.9465714285714284,,19.142000000000003,24.216571428571427,15.114285714285714,82.59257142857143,13.391714285714285,0.8140000000000001,0.8217142857142857,17.205714285714286,0.9174285714285716,2269000.0,2022,34
2022-08-29,1.4768571428571429,,18.561714285714288,23.765714285714285,14.411142857142858,81.34057142857144,12.689714285714285,0.788,0.7902857142857143,16.29657142857143,0.9805714285714286,2482285.714285714,2022,35
2022-09-05,3.685428571428572,,18.981428571428573,24.12457142857143,15.172,83.00285714285715,13.326285714285714,0.7805714285714286,0.774,15.167714285714286,0.9662857142857144,2491285.714285714,2022,36
2022-09-12,1.4508571428571428,,19.279714285714284,24.568571428571428,15.092000000000002,80.87771428571429,13.197142857142856,0.7591428571428571,0.7571428571428571,15.94457142857143,0.942,2420571.428571429,2022,37
2022-09-19,5.735142857142857,,19.30314285714286,24.240285714285715,15.596857142857145,83.17428571428573,13.599714285714285,0.7677142857142857,0.756,16.94,0.853142857142857,2336714.285714286,2022,38
2022-09-26,9.49457142857143,,18.937142857142856,23.57914285714286,15.692000000000002,84.75942857142857,13.590857142857145,0.801142857142857,0.7859999999999999,17.447142857142858,0.7808571428571428,2368714.285714286,2022,39
2022-10-03,3.520857142857144,,19.116,23.916857142857147,15.470285714285714,82.57228571428571,13.349714285714288,0.7845714285714285,0.7785714285714286,17.012571428571427,0.934,2429000.0,2022,40
2022-10-10,10.16457142857143,,18.85714285714285,23.54657142857143,15.44942857142857,85.33885714285714,13.658857142857144,0.812,0.796,16.603142857142856,0.8342857142857143,2395000.0,2022,41
2022-10-17,3.357428571428572,,19.008000000000003,23.363714285714288,15.759142857142855,86.03857142857143,13.888,0.8025714285714287,0.7994285714285714,16.328,0.8648571428571428,2297000.0,2022,42
2022-10-24,14.146285714285714,,18.848571428571425,22.525714285714287,16.444,89.3682857142857,14.349142857142857,0.8494285714285714,0.8411428571428571,14.367714285714284,0.7722857142857142,2256285.714285714,2022,43
2022-10-31,8.739714285714285,,18.87742857142857,22.964,16.022285714285715,88.56057142857142,14.22514285714286,0.8668571428571429,0.8737142857142857,15.227142857142857,0.8557142857142856,2135142.857142857,2022,44
2022-11-07,3.532857142857143,,18.780285714285714,23.036571428571428,15.667142857142858,87.14942857142857,13.900571428571428,0.8465714285714286,0.8602857142857143,15.421142857142858,0.9228571428571428,2135285.714285714,2022,45
2022-11-14,12.122285714285717,,18.59457142857143,22.562571428571427,15.830000000000002,89.07485714285716,14.077428571428571,0.8754285714285714,0.8817142857142857,14.836285714285712,0.7574285714285713,1979714.285714286,2022,46
2022-11-21,5.580857142857143,,19.024285714285718,22.84542857142857,16.27657142857143,88.69171428571428,14.402285714285714,0.8685714285714285,0.8831428571428571,14.621142857142855,0.7525714285714286,1917571.428571429,2022,47
2022-11-28,4.773428571428572,,18.762857142857143,22.815142857142856,16.105428571428572,88.80485714285714,14.190285714285716,0.8634285714285713,0.8768571428571429,14.446571428571428,0.7828571428571428,1958428.571428571,2022,48
2022-12-05,5.693428571428571,,18.196571428571428,22.340857142857143,15.306857142857144,88.54057142857143,13.635142857142858,0.8668571428571429,0.8802857142857142,14.324571428571428,0.9414285714285716,1930285.714285714,2022,49
2022-12-12,3.393714285714286,,18.22457142857143,22.556,15.104571428571427,87.53142857142856,13.491428571428573,0.856857142857143,0.8714285714285713,14.063142857142855,0.7628571428571428,1887000.0,2022,50
2022-12-19,1.934,,18.64542857142857,22.950285714285712,15.489428571428572,86.97457142857142,13.785714285714286,0.8402857142857144,0.8525714285714286,15.717142857142855,0.744,1943285.714285714,2022,51
2022-12-26,2.310857142857143,,18.799714285714288,23.566285714285712,15.178285714285716,85.11371428571428,13.571142857142856,0.8217142857142857,0.8268571428571428,16.892857142857146,0.7722857142857142,1954000.0,2022,52
2023-01-02,3.840571428571428,,18.518571428571427,23.08,15.142857142857144,85.88371428571429,13.454285714285714,0.8251428571428573,0.8251428571428571,15.406571428571429,0.7454285714285713,1971000.0,2023,1
2023-01-09,5.932857142857143,,18.109714285714286,22.237428571428573,15.181714285714287,87.42142857142858,13.345714285714283,0.8285714285714285,0.8219999999999998,13.30857142857143,0.7611428571428571,1927285.714285714,2023,2
2023-01-16,12.059428571428572,,18.050857142857144,22.116,15.147428571428572,87.936,13.401142857142858,0.8628571428571428,0.8605714285714285,14.136285714285714,0.7205714285714286,1769000.0,2023,3
